Gender,Age Range,Skin Type,Skin Concern,Skin Sensitivity,Allergic Issue,Recommended Products
Female,Above 18,Combination,Hyperpigmentation,Moderate Sensitivity,Eczema,"Serum: SkinCeuticals C E Ferulic Serum (AM daily before moisturizing), Moisturizer: Neutrogena Hydro Boost Water Gel (AM & PM daily), Sunscreen: Supergoop! Unseen Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Hyperpigmentation,Moderate Sensitivity,Rosacea,"Serum: SkinCeuticals C E Ferulic Serum (AM daily before moisturizing), Moisturizer: Neutrogena Hydro Boost Water Gel (AM & PM daily), Sunscreen: Supergoop! Unseen Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Hyperpigmentation,Moderate Sensitivity,Hives,"Serum: SkinCeuticals C E Ferulic Serum (AM daily before moisturizing), Moisturizer: Neutrogena Hydro Boost Water Gel (AM & PM daily), Sunscreen: Supergoop! Unseen Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Mild Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Mild Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Mild Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Mild Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Severe Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Severe Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Severe Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Severe Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Moderate Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Moderate Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Moderate Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Acne Breakouts,Moderate Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Mild Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Mild Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Mild Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Mild Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Severe Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Severe Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Severe Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Severe Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Moderate Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Moderate Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Moderate Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Pimples,Moderate Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Mild Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Mild Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Mild Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Mild Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Severe Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Severe Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Severe Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Severe Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Moderate Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Moderate Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Moderate Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Blackheads,Moderate Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Mild Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Mild Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Mild Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Mild Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Severe Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Severe Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Severe Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Severe Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Moderate Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Moderate Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Moderate Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Uneven Skin Tone,Moderate Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Mild Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Mild Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Mild Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Mild Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Severe Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Severe Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Severe Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Severe Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Moderate Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Moderate Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Moderate Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dullness,Moderate Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Mild Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Mild Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Mild Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Mild Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Severe Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Severe Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Severe Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Severe Sensitivity,Hives,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Moderate Sensitivity,Contact Dermatitis,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Moderate Sensitivity,Eczema,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
Female,Above 18,Combination,Dryness,Moderate Sensitivity,Rosacea,"Cleanser: Cetaphil Gentle Skin Cleanser (AM & PM daily), Moisturizer: Cetaphil Daily Hydrating Lotion with Hyaluronic Acid (AM & PM daily), Sunscreen: Neutrogena Sheer Zinc Oxide Dry-Touch Sunscreen SPF 50 (AM daily)"
